title,authors,year,journal,doi,abstract,citations,url,publisher,type,source,issn,isbn,volume,issue,pages,language,subjects,license,references_count,is_referenced_by_count,published_print,published_online,editor,funder,link,is_open_access,open_access_url,score
Sínodo da Amazônia. O evento e seus resultados,['Agenor Brighenti'],,Revista Eclesiástica Brasileira,10.29386/reb.v79i314.1905,"<jats:p>O Sínodo da Amazônia, recém-terminado, foi amplamente sinodal, tanto em sua preparação como em sua realização. Como subsídio para a Exortação do Papa, os trabalhos desembocaram em um Documento Final, votado unanimemente pelos padres sinodais. O texto propõe como desafio e tarefa para a Igreja na Amazônia cinco conversões: integral, pastoral, cultural, ecológica e sinodal. Este artigo, depois de fazer algumas considerações sobre o evento, se propõe fazer uma síntese analítica de cada um dos cinco capítulos, correspondentes às cinco conversões mencionadas.  Abstract: The recently completed Amazon Synod was largely synodal in its preparation and realization. As an aid to the Pope’s exhortation, the work ended in a Final Document, voted unanimously by the Synod Fathers. The text proposes as a challenge and task for the Church in the Amazon five conversions: integral, pastoral, cultural, ecological and synodal conversion. This article, after making some considerations about the event, proposes to make an analytical synthesis of each of the five chapters, corresponding to the five conversions mentioned.Keywords: Synod; Amazon; Evangelization; Indigenous; Ecology.</jats:p>",0,https://doi.org/10.29386/reb.v79i314.1905,Revista Eclesiastica Brasileira,journal-article,CrossRef,"['2595-5977', '0101-8434']",[],79,314,591,en,[],"[{'start': {'date-parts': [[2019, 12, 18]], 'date-time': '2019-12-18T00:00:00Z', 'timestamp': 1576627200000}, 'content-version': 'unspecified', 'delay-in-days': 0, 'URL': 'http://creativecommons.org/licenses/by/4.0'}]",0,0,{},"{'date-parts': [[2019, 12, 18]]}",[],[],"[{'URL': 'http://reb.itf.edu.br/reb/article/viewFile/1905/1693', 'content-type': 'application/pdf', 'content-version': 'vor', 'intended-application': 'text-mining'}, {'URL': 'http://reb.itf.edu.br/reb/article/viewFile/1905/1693', 'content-type': 'unspecified', 'content-version': 'vor', 'intended-application': 'similarity-checking'}]",True,http://creativecommons.org/licenses/by/4.0,10.73374
"BRINCANDO NO SÍTIO: CRIANÇAS, CULTURA MATERIAL E PASSADO NA AMAZÔNIA.",['Márcia Bezerra'],,Nova Revista Amazônica,10.18542/nra.v4i3.6446,"<jats:p>É comum andar pela Amazônia e encontrar casas assentadas sobre sítios de terra preta arqueológica (TPA), urnas funerárias usadas como recipientes para o armazenamento de água e farinha e machados polidos como pesos de porta. Essas coisas do passado afetam a vida de moradores do entorno de sítios arqueológicos em vários aspectos: elas podem provocar “visagens”, trazer doenças e má sorte, mas também podem ser reunidas em pequenas coleções domésticas e até incorporadas às brincadeiras infantis...</jats:p>",0,https://doi.org/10.18542/nra.v4i3.6446,Universidade Federal do Para,journal-article,CrossRef,['2318-1346'],[],4,3,61,en,[],"[{'start': {'date-parts': [[2016, 12, 1]], 'date-time': '2016-12-01T00:00:00Z', 'timestamp': 1480550400000}, 'content-version': 'unspecified', 'delay-in-days': 0, 'URL': 'http://creativecommons.org/licenses/by-sa/4.0'}]",0,0,{},"{'date-parts': [[2016, 12, 1]]}",[],[],"[{'URL': 'https://periodicos.ufpa.br/index.php/nra/article/viewFile/6446/5181', 'content-type': 'application/pdf', 'content-version': 'vor', 'intended-application': 'text-mining'}, {'URL': 'https://periodicos.ufpa.br/index.php/nra/article/viewFile/6446/5181', 'content-type': 'unspecified', 'content-version': 'vor', 'intended-application': 'similarity-checking'}]",True,http://creativecommons.org/licenses/by-sa/4.0,10.73374
SOJICULTURA E MERCADO DE TERRAS NA AMAZÔNIA,['Solange Maria Gayoso da Costa'],,Revista Políticas Públicas,10.18764/2178-2865.v19n1p173-185,"<jats:p>Este artigo apresenta os resultados obtidos na pesquisa sobre a relação da sojicultura com o mercado de terras na Amazônia, com recorte de pesquisa nos municípios que compõem a região do Baixo Amazonas, usando como procedimentos metodológicos o levantamento bibliográfico e estatístico, acrescido de pesquisa de campo e levantamento de dados dos imóveis rurais registrados junto ao Cartório do 1º Oficio de Santarém-Pará, no período de 1997 a 2009. Conclui que o volume de áreas plantadas, em parte, foi composto pela negociação de imóveis abaixo de 100 ha que, em sua totalidade, correspondem a Títulos de Reforma Agrária emitidos pelo INCRA, agravando, assim, a concentração de terras rurais na região</jats:p>",4,https://doi.org/10.18764/2178-2865.v19n1p173-185,Universidade Federal do Maranhao,journal-article,CrossRef,['2178-2865'],[],19,1,173,en,[],"[{'start': {'date-parts': [[2016, 6, 16]], 'date-time': '2016-06-16T00:00:00Z', 'timestamp': 1466035200000}, 'content-version': 'unspecified', 'delay-in-days': 0, 'URL': 'http://creativecommons.org/licenses/by-nc/4.0'}]",0,4,{},"{'date-parts': [[2016, 6, 16]]}",[],[],"[{'URL': 'http://www.periodicoseletronicos.ufma.br/index.php/rppublica/article/viewFile/3874/2027', 'content-type': 'application/pdf', 'content-version': 'vor', 'intended-application': 'text-mining'}, {'URL': 'http://www.periodicoseletronicos.ufma.br/index.php/rppublica/article/viewFile/3874/2027', 'content-type': 'application/pdf', 'content-version': 'vor', 'intended-application': 'text-mining'}, {'URL': 'http://www.periodicoseletronicos.ufma.br/index.php/rppublica/article/viewFile/3874/2027', 'content-type': 'application/pdf', 'content-version': 'vor', 'intended-application': 'text-mining'}, {'URL': 'http://www.periodicoseletronicos.ufma.br/index.php/rppublica/article/viewFile/3874/2027', 'content-type': 'application/pdf', 'content-version': 'vor', 'intended-application': 'text-mining'}, {'URL': 'http://www.periodicoseletronicos.ufma.br/index.php/rppublica/article/viewFile/3874/2027', 'content-type': 'application/pdf', 'content-version': 'vor', 'intended-application': 'text-mining'}, {'URL': 'http://www.periodicoseletronicos.ufma.br/index.php/rppublica/article/viewFile/3874/2027', 'content-type': 'application/pdf', 'content-version': 'vor', 'intended-application': 'text-mining'}]",True,http://creativecommons.org/licenses/by-nc/4.0,10.73374
Phenomenology of domestic violence,"['Oksana Stepanenko', 'Аndriy Stepanenko', 'Anna Kolodina', 'Petro Kaminskyi', 'Oleksandra Staurska']",,Revista Amazonia Investiga,10.34069/ai/2023.64.04.9,"<jats:p>The issue of combating domestic violence is one of the most important in today's conditions, both in Ukraine and throughout the world, because violence is recognized as violating human rights. In order to improve the situation and implement mechanisms for combating domestic violence at the international level, a system of international legal protection of the rights of persons, affected by this phenomenon has been created. The purpose of the work is to assess and study the provisions of international legal acts aimed at combating domestic violence. The research methodology is a complex of methods: historical, comparative-legal, descriptive, systemic-structural, dogmatic, sociological and modeling, induction and deduction, and philosophical method. As a result of the study, an analysis of the features of the emergence and development of international legal regulation in the field of combating domestic violence was carried out, in particular, the system and features of individual international acts aimed at regulating relevant relations are considered. Also, the criminal law rules regulating the fight against domestic violence were analyzed. Attention is drawn to the development and experience of the criminal-legal response to the investigated phenomenon in the international community and its transformation in modern conditions. The possible directions of the development of international legal regulation regarding the criminal legal response to domestic violence in Ukraine and the world have been determined.</jats:p>",1,https://doi.org/10.34069/ai/2023.64.04.9,Amazonia Investiga,journal-article,CrossRef,['2322-6307'],[],12,64,94-101,en,[],"[{'start': {'date-parts': [[2023, 5, 30]], 'date-time': '2023-05-30T00:00:00Z', 'timestamp': 1685404800000}, 'content-version': 'vor', 'delay-in-days': 0, 'URL': 'https://creativecommons.org/licenses/by/4.0/'}]",0,1,{},"{'date-parts': [[2023, 5, 30]]}",[],[],"[{'URL': 'https://amazoniainvestiga.info/check/64/9-94-101.pdf', 'content-type': 'unspecified', 'content-version': 'vor', 'intended-application': 'similarity-checking'}]",True,https://creativecommons.org/licenses/by/4.0/,10.724413
Online processing of verb-noun collocation for Chinese learners of English as a foreign language,['Zheng Honglian'],,Revista Amazonia Investiga,10.34069/ai/2025.85.01.2,"<jats:p>This study focused on two distinct Chinese groups of English as a Foreign Language (EFL) learners: those with advanced proficiency and those with basic proficiency. The objective was to explore the mechanisms used by Chinese EFL learners in processing and comprehending verb-noun collocations in an online context. The key metrics under consideration were learner response time, the influence of collocation appropriateness, and the alignment between their native language (L1) and English (L2). The findings reveal that: 1）The advanced learners demonstrated significantly faster reaction times overall, particularly when dealing with both appropriate and inappropriate collocations. 2）Accuracy was higher for appropriate verb-noun collocations compared to inappropriate ones, and the advanced group outperformed the basic group in this regard. 3）Notably, there was no significant difference in processing time between the two proficiency levels for both appropriate and inappropriate collocations. These results provide valuable empirical insights into the factors influencing EFL learners’ online comprehension of verb-noun collocations, highlighting the role of L2 proficiency and the congruence with their L1.</jats:p>",0,https://doi.org/10.34069/ai/2025.85.01.2,Amazonia Investiga,journal-article,CrossRef,[],[],14,85,21-34,en,[],"[{'start': {'date-parts': [[2025, 1, 30]], 'date-time': '2025-01-30T00:00:00Z', 'timestamp': 1738195200000}, 'content-version': 'vor', 'delay-in-days': 0, 'URL': 'https://creativecommons.org/licenses/by/4.0/'}]",0,0,{},"{'date-parts': [[2025, 1, 30]]}",[],[],"[{'URL': 'https://amazoniainvestiga.info/check/85/2-21-34.pdf', 'content-type': 'unspecified', 'content-version': 'vor', 'intended-application': 'similarity-checking'}]",True,https://creativecommons.org/licenses/by/4.0/,10.724097
Integration of web 2.0 tools in EFL classes: Barriers and solutions,['Hur Mustafa Yucedal'],,Revista Amazonia Investiga,10.34069/ai/2023.63.03.10,"<jats:p>Technology is in the center of all disciplines including education thanks to the rapid development of information and communication technologies. Accordingly, the influence of Web 2.0 tools has increased exponentially in education. However, a gap in literature has been observed to define the barriers and get sensible resolutions from the educators as a career saving endeavor. In this regard, this study was carried out to highlight the barriers to the integration of Web 2.0 tools in EFL classes and provide rational solutions. Thirty English teachers who have been working actively at different educational institutions abroad were chosen via convenience sampling method in this qualitative study. The participants were the members of a knowledge sharing page on Facebook for English teachers. The data were collected within 6 weeks via a comprehensive questionnaire and interview which were analyzed by Microsoft Excel and NVivo. The collected data revealed that teachers encountered problems related to lack of time, competence, infrastructure and support. They expressed that reserving a certain amount of time for training, receiving the support of the parents, administrators and colleagues, assigning mentors for novice teachers and teaching how to use time in the activities wisely can be of greatest importance to remove these barriers completely.</jats:p>",1,https://doi.org/10.34069/ai/2023.63.03.10,Amazonia Investiga,journal-article,CrossRef,['2322-6307'],[],12,63,109-122,en,[],"[{'start': {'date-parts': [[2023, 4, 30]], 'date-time': '2023-04-30T00:00:00Z', 'timestamp': 1682812800000}, 'content-version': 'vor', 'delay-in-days': 0, 'URL': 'https://creativecommons.org/licenses/by/4.0/'}]",0,1,{},"{'date-parts': [[2023, 4, 30]]}",[],[],"[{'URL': 'https://amazoniainvestiga.info/index.php/amazonia/article/view/2317', 'content-type': 'unspecified', 'content-version': 'vor', 'intended-application': 'similarity-checking'}]",True,https://creativecommons.org/licenses/by/4.0/,10.724097
The intervention of online teaching practicum to teachers’ sense of self-efficacy,['Suleyman Celik'],,Revista Amazonia Investiga,10.34069/ai/2021.37.01.19,"<jats:p>The purpose of this explanatory mixed method study was to investigate the effect of Online Based (OB) and Field Based (FB) teaching practicum experience on student teacher (ST)s’ sense of self efficacy levels in instructional strategies, student engagement and classroom management within the Faculty of Education at a private university in Erbil, Iraq. An explanatory mixed method was designed with two treatment groups. Both groups were administrated the Teacher Sense of Self-Efficacy Scale (TSES) theorized by Tschannen-Moran and Hoy (1998) . Since the results of the survey was different from what is being expected, a semi structured interview was held with a ST from each department. Results from the t-test demonstrated that the OB group (OBG) students demonstrated a very high-level sense of self-efficacy in terms of instructional strategies, student engagement and classroom management. However, after the interview it was figured out that the FB group (FBG) students improved their self-efficacy in the authentic school environment. This study demonstrated the importance of continuous, appropriate and authentic challenges in eventually establishing a stable sense of self-efficacy among student teachers.</jats:p>",6,https://doi.org/10.34069/ai/2021.37.01.19,Amazonia Investiga,journal-article,CrossRef,['2322-6307'],[],10,37,190-201,en,[],"[{'start': {'date-parts': [[2021, 3, 8]], 'date-time': '2021-03-08T00:00:00Z', 'timestamp': 1615161600000}, 'content-version': 'vor', 'delay-in-days': 0, 'URL': 'https://creativecommons.org/licenses/by/4.0/'}]",0,6,{},"{'date-parts': [[2021, 3, 8]]}",[],[],"[{'URL': 'https://amazoniainvestiga.info/check/37/19-190-201.pdf', 'content-type': 'unspecified', 'content-version': 'vor', 'intended-application': 'similarity-checking'}]",True,https://creativecommons.org/licenses/by/4.0/,10.723489
Comparative legal analysis of protectability  of olfactory trademarks,"['Stanislav Odintsov', 'Marina Trubina', 'Mohammad Mansour']",,Revista Amazonia Investiga,10.34069/ai/2020.27.03.13,"<jats:p>In the current growing global commercial turnover of goods and services, there are increasing demands on the ways of their individualization. This applies both to traditional methods of individualization (corporate name, trademark, commercial designation, name of origin, etc.) and non-traditional (olfactory trademarks). The purpose of this study is to study and analyze doctrinal concepts, norms of the current legislation, and law enforcement practice concerning the protection of rights of olfactory trademarks. In order to achieve this objective, the study used a comparative legal method, which analyzed the legal and regulatory framework, as well as the grounds for refusing to register non-traditional trademarks in various legal systems and national jurisdictions. The task of the authors was to conduct a comprehensive study of legislative regulation and practice of legal protection of olfactory trademarks in various jurisdictions. The result of the research is the formulation of a general trend in different jurisdictions toward the legislation on registration of exclusive rights to non-traditional trademarks, which with the help of aromas (smells) allow individualizing the owners of goods produced by them and/or commercial services provided.</jats:p>",1,https://doi.org/10.34069/ai/2020.27.03.13,Amazonia Investiga,journal-article,CrossRef,['2322-6307'],[],9,27,129-139,en,[],"[{'start': {'date-parts': [[2020, 3, 21]], 'date-time': '2020-03-21T00:00:00Z', 'timestamp': 1584748800000}, 'content-version': 'vor', 'delay-in-days': 0, 'URL': 'https://creativecommons.org/licenses/by/4.0/'}]",0,1,{},"{'date-parts': [[2020, 3, 21]]}",[],[],"[{'URL': 'https://amazoniainvestiga.info/check/27/13-129-139.pdf', 'content-type': 'unspecified', 'content-version': 'vor', 'intended-application': 'similarity-checking'}]",True,https://creativecommons.org/licenses/by/4.0/,10.723489
Burnout Determinants and Consequences Among University Lecturers,"['Sarkhel Shawkat Mohammed', 'Celik Suleyman', 'Budur Taylan']",,Revista Amazonia Investiga,10.34069/ai/2020.27.03.2,"<jats:p>The aim of the study is to investigate the Lecturers’ burnout behaviors and consequences in public and private higher education institutions in the Kurdistan region of Iraq. Because of the economic and political problems in the region public sector employees suffered from irregular salary payments, even at about 15 months without any payment between 2014-2016. Based on the current paper aimed to search the consequences of these problems on the Lecturers. To do this a survey questionnaire organized and distributed between the two universities. In total, 170 questionnaires were them appropriate to further evaluation. As conclusion, it is noted that depersonalization is the next level of emotional exhaustion. Further, it can be said that depersonalization is a deeper psychological problem after emotional exhaustion.</jats:p>",25,https://doi.org/10.34069/ai/2020.27.03.2,Amazonia Investiga,journal-article,CrossRef,['2322-6307'],[],9,27,13-24,en,[],"[{'start': {'date-parts': [[2020, 3, 21]], 'date-time': '2020-03-21T00:00:00Z', 'timestamp': 1584748800000}, 'content-version': 'vor', 'delay-in-days': 0, 'URL': 'https://creativecommons.org/licenses/by/4.0/'}]",0,25,{},"{'date-parts': [[2020, 3, 21]]}",[],[],"[{'URL': 'https://amazoniainvestiga.info/check/27/02-13-24.pdf', 'content-type': 'unspecified', 'content-version': 'vor', 'intended-application': 'similarity-checking'}]",True,https://creativecommons.org/licenses/by/4.0/,10.723489
Analysis of the dynamics of the modern Russian-Ukrainian war: historical roots of geopolitical ambitions,['Leyla Derviş'],,Revista Amazonia Investiga,10.34069/ai/2024.77.05.9,"<jats:p>Given the protracted Russian-Ukrainian war, an urgent task is to highlight the preconditions and historical roots of this confrontation. Therefore, the paper aims to highlight the historical basis of Russian-Ukrainian war. The methodology for the paper involves a multi-faceted approach combining historical analysis, geopolitical examination, and comparative studies The systematic method and content analysis of the literature were used to implement the research objective. In results parallels are drawn between historical tactics and recent events, suggesting continuity in strategies during the Russian annexation of Crimea and the 2014 war. The ongoing war between Ukraine and Russia is not merely a territorial dispute; it represents a complex interplay of historical grievances and geopolitical ambitions. By uncovering historical antecedents, the work contributes to fostering dialogue between involved parties and external actors. In the history of Ukraine, the geopolitical aspirations of the Russian authorities have manifested themselves with such intensity that they have extended to the introduction of language restrictions. Understanding the historical context is crucial for developing strategies aimed at peaceful conflict resolution. These historical narratives highlight the enduring tensions and consequences of geopolitical forces in shaping Ukraine's trajectory. In conclusion, the paper offers insights into enduring geopolitical ambitions shaping the contemporary conflict in the region.</jats:p>",1,https://doi.org/10.34069/ai/2024.77.05.9,Amazonia Investiga,journal-article,CrossRef,[],[],13,77,123-134,en,[],"[{'start': {'date-parts': [[2024, 5, 30]], 'date-time': '2024-05-30T00:00:00Z', 'timestamp': 1717027200000}, 'content-version': 'vor', 'delay-in-days': 0, 'URL': 'https://creativecommons.org/licenses/by/4.0/'}]",0,1,{},"{'date-parts': [[2024, 5, 30]]}",[],[],"[{'URL': 'https://amazoniainvestiga.info/check/77/9-123-134.pdf', 'content-type': 'unspecified', 'content-version': 'vor', 'intended-application': 'similarity-checking'}]",True,https://creativecommons.org/licenses/by/4.0/,10.723489
"O Homem, a Ponte, o Rio, A Amazônia","['Alisson Dioni Gomes', 'Ney Luiz Santana', 'Elton Emanuel Brito Cavalcante']",,Revista de Administração e Negócios da Amazônia,10.18361/2176-8366/rara.v15n1p30-52,"<jats:p>Este trabalho visa analisar as formas pelas quais a Ponte Rondon-Roosevelt, em Porto Velho/RO, implica na expansão da malha urbana desta cidade bem como nas possibilidades de ocupação da Amazônia como um todo e de possíveis consequências deste processo. A discussão aponta para uma perspectiva em que para além de estender a malha urbana da cidade, a ponte pode ser um relevante fator para uma ocupação predatória da Amazônia, ainda mais quando se considera a sua conjunção com as obras de reconstrução da BR-319 naquele que é conhecido como o seu “trecho do meio”, abandonado desde a década de 1980 e cuja reconstrução pode impactar de maneira profundamente negativa as populações indígenas que vivem no seu entorno assim como a própria cobertura de floresta que ali se constitui.</jats:p>",0,https://doi.org/10.18361/2176-8366/rara.v15n1p30-52,Revista de Administracao e Negocios da Amazonia,journal-article,CrossRef,"['2176-8366', '2178-9320']",[],15,1,30-52,en,[],"[{'start': {'date-parts': [[2024, 1, 14]], 'date-time': '2024-01-14T00:00:00Z', 'timestamp': 1705190400000}, 'content-version': 'unspecified', 'delay-in-days': 0, 'URL': 'https://creativecommons.org/licenses/by/4.0'}]",0,0,{},"{'date-parts': [[2024, 1, 14]]}",[],[],"[{'URL': 'https://periodicos.unir.br/index.php/rara/article/download/7763/1167', 'content-type': 'application/pdf', 'content-version': 'vor', 'intended-application': 'text-mining'}, {'URL': 'https://periodicos.unir.br/index.php/rara/article/download/7763/1167', 'content-type': 'unspecified', 'content-version': 'vor', 'intended-application': 'similarity-checking'}]",True,https://creativecommons.org/licenses/by/4.0,10.721816
filhos de Odin de João Barbosa Rodrigues,['Márcia Haydée Andrade Gutierrez'],,Medievalis,10.55702/medievalis.v13i2.66236,"<jats:p>Durante o séc. XIX o Brasil passa por um processo intenso de construção de sua nacionalidade, principalmente durante o segundo reinado. A criação do IHGB (Instituto Histórico Geográfico Brasileiro) impulsiona uma série de expedições pelo país. Este artigo visa analisar como se deu este processo no contexto Amazônico sobretudo no trabalho de João  Barbosa Rodrigues e suas crenças de que os Vikings teriam estado na região e seus habitantes seriam, possivelmente, herdeiros de seus conhecimentos e herança genética. Diante essa possibilidade, foram analisados documentos e periódicos como o Manuscrito 512 e o estudo da revista Ensaios de Sciencia “Antiguidades do Amazonas de João Barbosa Rodrigues” bem como de acervos online do IHGB, da Biblioteca Nacional do Rio de Janeiro e do Senado Federal. Da parte bibliográfica cria-se uma discussão com autores como (Johnni Langer, 2014; François Laplatine, 1997; Cornelius Castoriades, 1982, dentre outros). Conclui-se que o imaginário brasileiro do final do XIX esteve atrelado a uma busca pela explicação da formação da sua identidade nacional, considerando possibilidades hoje vistas como impossíveis de terem acontecido , mas que nos servem de base para se compreender como os aspectos étnico raciais naquele período influenciaram nos resultados desta tentativa de exaltar povos em detrimentos de outros, e que impactam até mesmo as pesquisas e a forma como vemos nossa sociedade nos dias atuais. Com relação as Vikings pode-se compreender como os mesmos começaram a adentrar em nossos estudos, e que por ventura o interesse em estuda-los iria formar a área que conhecemos hoje por Escandinavística.</jats:p>",0,https://doi.org/10.55702/medievalis.v13i2.66236,Universidade Federal do Rio de Janeiro,journal-article,CrossRef,['2316-5642'],[],14,1,,en,[],"[{'start': {'date-parts': [[2025, 8, 6]], 'date-time': '2025-08-06T00:00:00Z', 'timestamp': 1754438400000}, 'content-version': 'unspecified', 'delay-in-days': 0, 'URL': 'https://creativecommons.org/licenses/by/4.0'}]",0,0,{},"{'date-parts': [[2025, 8, 6]]}",[],[],[],True,https://creativecommons.org/licenses/by/4.0,10.720279
Gentes peixes e aves,['GP Antropologia das Paisagens: Memórias e Imaginários na Amazônia'],,Nova Revista Amazônica,10.18542/nra.v4i3.6453,"<jats:p>O vídeo em questão resulta de uma Oficina de Vídeo Etnográfico realizada pelos integrantes do Grupo de Pesquisa Antropologia das Paisagens: memórias e imaginários na Amazônia, cuja intenção era a de captar imagens e, a partir daí produzir uma narrativa etnográfica por imagens, a fim de refletirmos sobre as interações entre humanos e não-humanos no contexto da Pedra do Peixe, situada no Ver-o-Peso, na cidade de Belém (PA). O vídeo é parte da pesquisa no âmbito da Antropologia Urbana, realizada pelo Dr. Flávio Silveira, figurando como um dos resultados de uma pesquisa em andamento ligada à bolsa de produtividade, financiada pelo CNPq. Para a captação das imagens foram utilizadas Câmeras Canon 5d e 60d.Assista aqui.</jats:p>",0,https://doi.org/10.18542/nra.v4i3.6453,Universidade Federal do Para,journal-article,CrossRef,['2318-1346'],[],4,3,103,en,[],"[{'start': {'date-parts': [[2016, 12, 1]], 'date-time': '2016-12-01T00:00:00Z', 'timestamp': 1480550400000}, 'content-version': 'unspecified', 'delay-in-days': 0, 'URL': 'http://creativecommons.org/licenses/by-sa/4.0'}]",0,0,{},"{'date-parts': [[2016, 12, 1]]}",[],[],"[{'URL': 'https://periodicos.ufpa.br/index.php/nra/article/viewFile/6453/5188', 'content-type': 'application/pdf', 'content-version': 'vor', 'intended-application': 'text-mining'}, {'URL': 'https://periodicos.ufpa.br/index.php/nra/article/viewFile/6453/5188', 'content-type': 'unspecified', 'content-version': 'vor', 'intended-application': 'similarity-checking'}]",True,http://creativecommons.org/licenses/by-sa/4.0,10.710921
"PRÁTICAS CORPORAIS NO SISTEMA ÚNICO DE SAÚDE DO ACRE, AMAZÔNIA OCIDENTAL BRASILEIRA (2015-2023)",['Mário Ribeiro Alves'],,Corpoconsciência,10.51283/rc.28.e16653,"<jats:p>Práticas Corporais representam ações em saúde com caráter terapêutico, referindo-se a medidas de promoção da saúde, ao oposto do que vem sendo observado, a saber, uma tendência centrada em agravos e doenças. Neste sentido, até mesmo como princípios do Sistema Único de Saúde, entende-se que o acesso a essas medidas deve ser ampliado, entendidos sob uma ótica diferente da mercadológica. O presente trabalho teve como objetivo analisar o fornecimento das referidas práticas dentro do SUS no estado do Acre, oeste da Região Amazônica brasileira, abrangendo o período de 2015 a 2023. Buscou-se metodologia de análise espacial, favorecendo o destaque de áreas prioritárias a estas intervenções, associadas a índices de vulnerabilidades sociais. Apesar da relevância do tema de estudo, não foram observados trabalhos científicos que abordassem esta questão, o que reforça a importância do presente manuscrito, que pode fornecer um ponto de partida para ações em saúde.</jats:p>",0,https://doi.org/10.51283/rc.28.e16653,Revista Corpoconsciencia,journal-article,CrossRef,['2178-5945'],[],,,e16553,en,[],"[{'start': {'date-parts': [[2024, 4, 11]], 'date-time': '2024-04-11T00:00:00Z', 'timestamp': 1712793600000}, 'content-version': 'unspecified', 'delay-in-days': 0, 'URL': 'https://creativecommons.org/licenses/by/4.0'}]",0,0,{},"{'date-parts': [[2024, 4, 11]]}",[],[],"[{'URL': 'https://periodicoscientificos.ufmt.br/ojs/index.php/corpoconsciencia/article/download/16653/13497', 'content-type': 'application/pdf', 'content-version': 'vor', 'intended-application': 'text-mining'}, {'URL': 'https://periodicoscientificos.ufmt.br/ojs/index.php/corpoconsciencia/article/download/16653/13497', 'content-type': 'unspecified', 'content-version': 'vor', 'intended-application': 'similarity-checking'}]",True,https://creativecommons.org/licenses/by/4.0,10.710921
Literaturas da Amazônia: o oriente em Milton Hatoum,['Nathassia Maria Farias Guedes Borba'],,Navegações,10.15448/1983-4276.2020.1.36511,"<jats:p>Este trabalho tem como objetivo analisar a narrativa Relato de um certo Oriente (2008), do manauara Milton Hatoum, vindo a público em 1989. A narrativa de Hatoum é moldadas com base em memórias e deslocamentos, de grupos marginalizados, atrelados a um discurso de formação da Amazônia, a partir do Ciclo da borracha, bem como da emancipação amazônica, no final da década de 1980. Acostados à perspectiva que o romance escolhido para análise é construído a partir da experiência de exílio, da errância e deslocamento, alicerçados ainda, na observação que seus eus locais já são revestidos de eus globais, intentamos refletir sobre a representação literária desses grupos, cuja identidade coletiva se reveste de sentido negativo, ora pela cultura dominante, ora pela orientação social coletiva.</jats:p>",0,https://doi.org/10.15448/1983-4276.2020.1.36511,EDIPUCRS,journal-article,CrossRef,"['1983-4276', '1982-8527']",[],13,1,e36511,en,[],"[{'start': {'date-parts': [[2020, 7, 27]], 'date-time': '2020-07-27T00:00:00Z', 'timestamp': 1595808000000}, 'content-version': 'unspecified', 'delay-in-days': 0, 'URL': 'http://creativecommons.org/licenses/by/4.0'}]",13,0,{},"{'date-parts': [[2020, 7, 27]]}",[],[],"[{'URL': 'https://revistaseletronicas.pucrs.br/index.php/navegacoes/article/download/36511/26166', 'content-type': 'application/pdf', 'content-version': 'vor', 'intended-application': 'text-mining'}, {'URL': 'https://revistaseletronicas.pucrs.br/index.php/navegacoes/article/download/36511/26166', 'content-type': 'unspecified', 'content-version': 'vor', 'intended-application': 'similarity-checking'}]",True,http://creativecommons.org/licenses/by/4.0,10.710921
Possible export development scenario of agricultural products of Russia,"['Alexander Sergeevich Baleevskikh', 'Marat Mirsayafovich Galeev']",,Revista Amazonia Investiga,10.34069/ai/2020.28.04.49,"<jats:p>In modern conditions of constantly arising global economic risks, which sharply affect the development of world commodity markets, the role of developing its non-resource exports is increasingly becoming more visible in strengthening the economy of the Russian Federation. This study poses a question and proposes a scenario for improving the country's balance of payments based on increase in Russian food exports. The importance and necessity of solving this issue is reflected in the Message of the President of the Russian Federation of February 20, 2019 and his instructions to the Government of the country. In this regard, the purpose of the study was to consider and forecast possible scenarios for the implementation of approved plans for the development of agricultural exports. Achieving this goal several interrelated tasks had been solved: 1) identifying the ratio of export and import of agricultural products in the Russian Federation; 2) analysis the structure of export agricultural products; 3) forecasting the real possibilities of achieving the target indicators for the export of agricultural products, as well as the processing and food industries; 4) the proposal of options for improving the system of state regulation of agricultural exports or its elements. The result of the study was the confirmation of hypothesis that state regulation of agricultural exports is, in general, effective.</jats:p>",1,https://doi.org/10.34069/ai/2020.28.04.49,Amazonia Investiga,journal-article,CrossRef,['2322-6307'],[],9,28,439-450,en,[],"[{'start': {'date-parts': [[2020, 4, 21]], 'date-time': '2020-04-21T00:00:00Z', 'timestamp': 1587427200000}, 'content-version': 'vor', 'delay-in-days': 0, 'URL': 'https://creativecommons.org/licenses/by/4.0/'}]",0,1,{},"{'date-parts': [[2020, 4, 21]]}",[],[],"[{'URL': 'https://amazoniainvestiga.info/check/28/49-439-450.pdf', 'content-type': 'unspecified', 'content-version': 'vor', 'intended-application': 'similarity-checking'}]",True,https://creativecommons.org/licenses/by/4.0/,10.70121
